466	0.431342
467	0.397112
468	0.363271
469	0.329857
470	0.296905
471	0.264450
472	0.232525
473	0.201165
474	0.170401
475	0.140263
476	0.110783
477	0.081990
478	0.053910
479	0.026572
480	0.000000
481	-0.025780
482	-0.050746
483	-0.074875
484	-0.098146
485	-0.120541
486	-0.142040
487	-0.162626
488	-0.182285
489	-0.201002
490	-0.218763
491	-0.235558
492	-0.251377
493	-0.266210
494	-0.280051
495	-0.292893
496	-0.304732
497	-0.315566
498	-0.325391
499	-0.334209
500	-0.342020
501	-0.348827
502	-0.354634
503	-0.359447
504	-0.363271
505	-0.366116
506	-0.367991
507	-0.368906
508	-0.368875
509	-0.367910
510	-0.366025
511	-0.363238
512	-0.359566
513	-0.355026
514	-0.349640
515	-0.343426
516	-0.336408
517	-0.328609
518	-0.320052
519	-0.310763
520	-0.300767
521	-0.290093
522	-0.278768
523	-0.266821
524	-0.254282
525	-0.241181
526	-0.227550
527	-0.213420
528	-0.198825
529	-0.183798
530	-0.168372
531	-0.152583
532	-0.136464
533	-0.120053
534	-0.103383
535	-0.086492
536	-0.069417
537	-0.052193
538	-0.034857
539	-0.017447
540	-0.000000
541	0.017447
542	0.034857
543	0.052193
544	0.069417
545	0.086492
546	0.103383
547	0.120053
548	0.136464
549	0.152583
550	0.168372
551	0.183798
552	0.198825
553	0.213420
554	0.227550
555	0.241181
556	0.254282
557	0.266821
558	0.278768
559	0.290093
560	0.300767
561	0.310763
562	0.320052
563	0.328609
564	0.336408
565	0.343426
566	0.349640
567	0.355026
568	0.359566
569	0.363238
570	0.366025
571	0.367910
572	0.368875
573	0.368906
574	0.367991
575	0.366116
576	0.363271
577	0.359447
578	0.354634
579	0.348827
580	0.342020
581	0.334209
582	0.325391
583	0.315566
584	0.304732
585	0.292893
586	0.280051
587	0.266210
588	0.251377
589	0.235558
590	0.218763
591	0.201002
592	0.182285
593	0.162626
594	0.142040
595	0.120541
596	0.098146
597	0.074875
598	0.050746
599	0.025780
600	-0.000000
601	-0.026572
602	-0.053910
603	-0.081990
604	-0.110783
605	-0.140263
606	-0.170401
607	-0.201165
608	-0.232525
609	-0.264450
610	-0.296905
611	-0.329857
612	-0.363271
613	-0.397112
614	-0.431342
615	-0.465926
616	-0.500824
617	-0.535999
618	-0.571411
619	-0.607021
620	-0.642788
621	-0.678671
622	-0.714631
623	-0.750624
624	-0.786610
625	-0.822547
626	-0.858391
627	-0.894101
628	-0.929634
629	-0.964948
630	-1.000000
631	-1.034747
632	-1.069147
633	-1.103158
634	-1.136737
635	-1.169843
636	-1.202434
637	-1.234468
638	-1.265905
639	-1.296705
640	-1.326828
641	-1.356234
642	-1.384884
643	-1.412741
644	-1.439767
645	-1.465926
646	-1.491181
647	-1.515498
648	-1.538842
649	-1.561180
650	-1.582480
651	-1.602711
652	-1.621842
653	-1.639845
654	-1.656690
655	-1.672352
656	-1.686805
657	-1.700024
658	-1.711985
659	-1.722668
660	-1.732051
661	-1.740115
662	-1.746842
663	-1.752216
664	-1.756221
665	-1.758845
666	-1.760074
667	-1.759897
668	-1.758306
669	-1.755294
670	-1.750852
671	-1.744978
672	-1.737667
673	-1.728918
674	-1.718731
675	-1.707107
676	-1.694049
677	-1.679562
678	-1.663653
679	-1.646327
680	-1.627595
681	-1.607468
682	-1.585957
683	-1.563077
684	-1.538842
685	-1.513269
686	-1.486377
687	-1.458184
688	-1.428713
689	-1.397986
690	-1.366025
691	-1.332858
692	-1.298509
693	-1.263007
694	-1.226382
695	-1.188663
696	-1.149881
697	-1.110071
698	-1.069265
699	-1.027499
700	-0.984808
701	-0.941230
702	-0.896802
703	-0.851565
704	-0.805557
705	-0.758819
706	-0.711393
707	-0.663322
708	-0.614648
709	-0.565416
710	-0.515668
711	-0.465451
712	-0.414810
713	-0.363791
714	-0.312440
715	-0.260804
716	-0.208930
717	-0.156864
718	-0.104656
719	-0.052352
720	-0.000000
